chr1	6909850	6910200	Andy_ChIP_q0.05_peak_71	94	.	7.99119	12.4763	9.47627	87	chr1	6909553	6960042
chr1	6959370	6960052	Andy_ChIP_q0.05_peak_72	3555	.	113.875	360.541	355.549	365	chr1	6909553	6960042
chr1	6960315	6960927	Andy_ChIP_q0.05_peak_73	649	.	18.5926	68.6689	64.9909	362	chr1	6909553	6960042
chr1	7223845	7224286	Andy_ChIP_q0.05_peak_76	859	.	36.6263	89.7954	85.9766	201	chr1	7223584	7448376
chr1	7228686	7229004	Andy_ChIP_q0.05_peak_77	312	.	17.3143	34.6049	31.2264	142	chr1	7223584	7448376
chr1	7282804	7283121	Andy_ChIP_q0.05_peak_78	55	.	5.9934	8.45175	5.5907	113	chr1	7223584	7448376
chr1	7282804	7283121	Andy_ChIP_q0.05_peak_78	55	.	5.9934	8.45175	5.5907	113	chr1	7282165	7448410
chr1	7287116	7287346	Andy_ChIP_q0.05_peak_79	108	.	8.65713	13.8911	10.8558	79	chr1	7223584	7448376
chr1	7287116	7287346	Andy_ChIP_q0.05_peak_79	108	.	8.65713	13.8911	10.8558	79	chr1	7282165	7448410
chr1	7326309	7326554	Andy_ChIP_q0.05_peak_80	46	.	5.30283	7.43497	4.61136	128	chr1	7223584	7448376
chr1	7326309	7326554	Andy_ChIP_q0.05_peak_80	46	.	5.30283	7.43497	4.61136	128	chr1	7282165	7448410
chr1	7447055	7447455	Andy_ChIP_q0.05_peak_81	213	.	13.3187	24.5854	21.3399	262	chr1	7447532	7467531
chr1	7447055	7447455	Andy_ChIP_q0.05_peak_81	213	.	13.3187	24.5854	21.3399	262	chr1	7223584	7448376
chr1	7447055	7447455	Andy_ChIP_q0.05_peak_81	213	.	13.3187	24.5854	21.3399	262	chr1	7282165	7448410
chr1	7447669	7448422	Andy_ChIP_q0.05_peak_82	6260	.	182.466	632.872	626.057	306	chr1	7447532	7467531
chr1	7447669	7448422	Andy_ChIP_q0.05_peak_82	6260	.	182.466	632.872	626.057	306	chr1	7223584	7448376
chr1	7447669	7448422	Andy_ChIP_q0.05_peak_82	6260	.	182.466	632.872	626.057	306	chr1	7282165	7448410
chr1	10735693	10736024	Andy_ChIP_q0.05_peak_120	166	.	11.3209	19.8498	16.6828	142	chr1	10724687	10736282
chr1	12454170	12454336	Andy_ChIP_q0.05_peak_130	43	.	5.32746	7.1954	4.38965	48	chr1	12453766	12600868
chr1	12480919	12481089	Andy_ChIP_q0.05_peak_131	55	.	5.9934	8.45175	5.5907	58	chr1	12453766	12600868
chr1	12485311	12486036	Andy_ChIP_q0.05_peak_132	739	.	32.6307	77.6778	73.9357	485	chr1	12453766	12600868
chr1	12485311	12486036	Andy_ChIP_q0.05_peak_132	739	.	32.6307	77.6778	73.9357	485	chr1	12484860	12601005
chr1	12485311	12486036	Andy_ChIP_q0.05_peak_132	739	.	32.6307	77.6778	73.9357	485	chr1	12486226	12616359
chr1	12486321	12486779	Andy_ChIP_q0.05_peak_133	1003	.	41.2878	104.287	100.382	293	chr1	12453766	12600868
chr1	12486321	12486779	Andy_ChIP_q0.05_peak_133	1003	.	41.2878	104.287	100.382	293	chr1	12484860	12601005
chr1	12486321	12486779	Andy_ChIP_q0.05_peak_133	1003	.	41.2878	104.287	100.382	293	chr1	12486226	12616359
chr1	12528600	12528933	Andy_ChIP_q0.05_peak_134	122	.	9.32306	15.3379	12.2683	149	chr1	12453766	12600868
chr1	12528600	12528933	Andy_ChIP_q0.05_peak_134	122	.	9.32306	15.3379	12.2683	149	chr1	12484860	12601005
chr1	12528600	12528933	Andy_ChIP_q0.05_peak_134	122	.	9.32306	15.3379	12.2683	149	chr1	12486226	12616359
chr1	12540240	12540633	Andy_ChIP_q0.05_peak_135	182	.	11.9868	21.4053	18.2103	179	chr1	12453766	12600868
chr1	12540240	12540633	Andy_ChIP_q0.05_peak_135	182	.	11.9868	21.4053	18.2103	179	chr1	12484860	12601005
chr1	12540240	12540633	Andy_ChIP_q0.05_peak_135	182	.	11.9868	21.4053	18.2103	179	chr1	12486226	12616359
chr1	12541701	12541867	Andy_ChIP_q0.05_peak_136	55	.	5.9934	8.45175	5.5907	106	chr1	12453766	12600868
chr1	12541701	12541867	Andy_ChIP_q0.05_peak_136	55	.	5.9934	8.45175	5.5907	106	chr1	12484860	12601005
chr1	12541701	12541867	Andy_ChIP_q0.05_peak_136	55	.	5.9934	8.45175	5.5907	106	chr1	12486226	12616359
chr1	12549513	12550108	Andy_ChIP_q0.05_peak_137	719	.	31.9648	75.6879	71.9586	243	chr1	12453766	12600868
chr1	12549513	12550108	Andy_ChIP_q0.05_peak_137	719	.	31.9648	75.6879	71.9586	243	chr1	12484860	12601005
chr1	12549513	12550108	Andy_ChIP_q0.05_peak_137	719	.	31.9648	75.6879	71.9586	243	chr1	12486226	12616359
chr1	12600156	12600916	Andy_ChIP_q0.05_peak_138	1611	.	59.934	165.351	161.152	310	chr1	12453766	12600868
chr1	12600156	12600916	Andy_ChIP_q0.05_peak_138	1611	.	59.934	165.351	161.152	310	chr1	12484860	12601005
chr1	12600156	12600916	Andy_ChIP_q0.05_peak_138	1611	.	59.934	165.351	161.152	310	chr1	12486226	12616359
chr1	12615958	12616515	Andy_ChIP_q0.05_peak_139	265	.	14.3176	29.8298	26.5093	307	chr1	12486226	12616359
chr1	14925983	14926443	Andy_ChIP_q0.05_peak_145	739	.	32.6307	77.6778	73.9357	199	chr1	14925939	14977978
chr1	14977268	14977653	Andy_ChIP_q0.05_peak_146	583	.	27.3032	62.0205	58.392	165	chr1	14977321	15049059
