chr1	40897720	40898989	40898408.0	44	13	7	0.0	6.149812137312693e-08	4.312190857567356e-05	4312.190857567356	9.676946313046236e-06	967.6946313046236	3344.4962262627323	0.0	chr1	32831811	206904130
chr1	43829999	43831347	43830954.0	46	11	11	0.0	3.097095297999175e-07	4.508199532911327e-05	4508.199532911327	8.188185341808353e-06	818.8185341808353	3689.3809987304917	0.0	chr1	32831811	206904130
chr1	46134772	46135932	46135347.0	36	15	9	2.220446049250313e-16	1.3191142798851807e-05	3.528156156191473e-05	3528.156156191473	1.1165707284284118e-05	1116.5707284284117	2411.5854277630615	5.187505126313087e-12	chr1	32831811	206904130
chr1	75376224	75377529	75377296.0	33	17	7	3.774758283725532e-15	0.00016385705332344624	3.234143143175517e-05	3234.143143175517	1.2654468255522001e-05	1265.4468255522002	1968.6963176233166	7.302156897548995e-11	chr1	32831811	206904130
chr1	75382466	75382934	75382701.0	30	17	5	2.5224267119483557e-13	0.0009518569601186799	2.940130130159561e-05	2940.130130159561	1.2654468255522001e-05	1265.4468255522002	1674.6833046073607	3.811396801263267e-09	chr1	32831811	206904130
chr1	96163878	96165005	96164430.0	24	10	8	2.1755730550410135e-09	5.712762116139025e-06	2.3521041041276488e-05	2352.1041041276485	7.443804856189412e-06	744.3804856189412	1607.7236185087072	1.4586031094437203e-05	chr1	32831811	206904130
chr1	108198466	108199882	108199426.0	55	41	10	0.0	1.3416451316583533e-07	5.390238571959195e-05	5390.238571959195	3.051959991037659e-05	3051.959991037659	2338.2785809215356	0.0	chr1	108198870	108199793
chr1	108198466	108199882	108199426.0	55	41	10	0.0	1.3416451316583533e-07	5.390238571959195e-05	5390.238571959195	3.051959991037659e-05	3051.959991037659	2338.2785809215356	0.0	chr1	108153470	108199490
chr1	108198466	108199882	108199426.0	55	41	10	0.0	1.3416451316583533e-07	5.390238571959195e-05	5390.238571959195	3.051959991037659e-05	3051.959991037659	2338.2785809215356	0.0	chr1	32831811	206904130
chr1	108198466	108199882	108199426.0	55	41	10	0.0	1.3416451316583533e-07	5.390238571959195e-05	5390.238571959195	3.051959991037659e-05	3051.959991037659	2338.2785809215356	0.0	chr1	107470032	182473766
chr1	108216309	108217487	108217058.0	68	53	12	0.0	1.0323784049859341e-08	6.664294961695005e-05	6664.2949616950045	3.945216573780389e-05	3945.2165737803884	2719.078387914616	0.0	chr1	32831811	206904130
chr1	108216309	108217487	108217058.0	68	53	12	0.0	1.0323784049859341e-08	6.664294961695005e-05	6664.2949616950045	3.945216573780389e-05	3945.2165737803884	2719.078387914616	0.0	chr1	107470032	182473766
chr1	108234545	108235501	108234986.0	30	20	8	4.030220601691781e-11	6.016933462560381e-05	2.940130130159561e-05	2940.130130159561	1.4887609712378825e-05	1488.7609712378824	1451.3691589216785	3.9612477454268404e-07	chr1	32831811	206904130
chr1	108234545	108235501	108234986.0	30	20	8	4.030220601691781e-11	6.016933462560381e-05	2.940130130159561e-05	2940.130130159561	1.4887609712378825e-05	1488.7609712378824	1451.3691589216785	3.9612477454268404e-07	chr1	107470032	182473766
chr1	108458159	108459797	108459285.0	54	26	13	0.0	4.131028852327745e-12	5.2922342342872094e-05	5292.23423428721	1.9353892626092473e-05	1935.3892626092472	3356.8449716779623	0.0	chr1	32831811	206904130
chr1	108458159	108459797	108459285.0	54	26	13	0.0	4.131028852327745e-12	5.2922342342872094e-05	5292.23423428721	1.9353892626092473e-05	1935.3892626092472	3356.8449716779623	0.0	chr1	107470032	182473766
chr1	108533169	108534271	108533744.0	27	14	8	9.430896064088756e-10	1.3904713940582347e-05	2.6461171171436047e-05	2646.117117143605	1.0421326798665176e-05	1042.1326798665177	1603.9844372770872	6.852331146500746e-06	chr1	32831811	206904130
chr1	108533169	108534271	108533744.0	27	14	8	9.430896064088756e-10	1.3904713940582347e-05	2.6461171171436047e-05	2646.117117143605	1.0421326798665176e-05	1042.1326798665177	1603.9844372770872	6.852331146500746e-06	chr1	107470032	182473766
chr1	108815817	108816578	108816295.0	27	18	9	1.181083675305672e-09	0.0007467220680938969	2.6461171171436047e-05	2646.117117143605	1.3398848741140941e-05	1339.8848741140941	1306.2322430295108	8.361516293186507e-06	chr1	32831811	206904130
chr1	108815817	108816578	108816295.0	27	18	9	1.181083675305672e-09	0.0007467220680938969	2.6461171171436047e-05	2646.117117143605	1.3398848741140941e-05	1339.8848741140941	1306.2322430295108	8.361516293186507e-06	chr1	107470032	182473766
chr1	109214503	109215019	109214789.0	25	7	4	7.588306649708443e-10	7.238076733528942e-06	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	5.621117735451026e-06	chr1	109198911	109240715
chr1	109214503	109215019	109214789.0	25	7	4	7.588306649708443e-10	7.238076733528942e-06	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	5.621117735451026e-06	chr1	32831811	206904130
chr1	109214503	109215019	109214789.0	25	7	4	7.588306649708443e-10	7.238076733528942e-06	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	5.621117735451026e-06	chr1	107470032	182473766
chr1	113388197	113389452	113389096.0	41	21	7	0.0	5.1884428089454815e-06	4.0181778445513996e-05	4018.1778445513996	1.5631990197997764e-05	1563.1990197997766	2454.978824751623	0.0	chr1	32831811	206904130
chr1	113388197	113389452	113389096.0	41	21	7	0.0	5.1884428089454815e-06	4.0181778445513996e-05	4018.1778445513996	1.5631990197997764e-05	1563.1990197997766	2454.978824751623	0.0	chr1	107470032	182473766
chr1	113975582	113977020	113976809.0	44	16	9	0.0	4.878280335240959e-09	4.312190857567356e-05	4312.190857567356	1.191008776990306e-05	1191.008776990306	3121.1820805770503	0.0	chr1	113976263	113976925
chr1	113975582	113977020	113976809.0	44	16	9	0.0	4.878280335240959e-09	4.312190857567356e-05	4312.190857567356	1.191008776990306e-05	1191.008776990306	3121.1820805770503	0.0	chr1	113976710	114000729
chr1	113975582	113977020	113976809.0	44	16	9	0.0	4.878280335240959e-09	4.312190857567356e-05	4312.190857567356	1.191008776990306e-05	1191.008776990306	3121.1820805770503	0.0	chr1	113976329	114034558
chr1	113975582	113977020	113976809.0	44	16	9	0.0	4.878280335240959e-09	4.312190857567356e-05	4312.190857567356	1.191008776990306e-05	1191.008776990306	3121.1820805770503	0.0	chr1	113976678	114043618
