chr1	46134772	46135932	46135347	36	15	9	2.22044604925031e-16	1.31911427988518e-05	3.52815615619147e-05	3528.15615619147	1.11657072842841e-05	1116.57072842841	2411.58542776306	5.18750512631309e-12	0	chr1	32831811	206904130
chr1	75376224	75377529	75377296	33	17	7	3.77475828372553e-15	0.000163857053323446	3.23414314317552e-05	3234.14314317552	1.2654468255522e-05	1265.4468255522	1968.69631762332	7.302156897549e-11	0	chr1	32831811	206904130
chr1	75382466	75382934	75382701	30	17	5	2.52242671194836e-13	0.00095185696011868	2.94013013015956e-05	2940.13013015956	1.2654468255522e-05	1265.4468255522	1674.68330460736	3.81139680126327e-09	0	chr1	32831811	206904130
chr1	108216309	108217487	108217058	68	53	12	0	1.03237840498593e-08	6.664294961695e-05	6664.294961695	3.94521657378039e-05	3945.21657378039	2719.07838791462	0	0	chr1	32831811	206904130
chr1	108216309	108217487	108217058	68	53	12	0	1.03237840498593e-08	6.664294961695e-05	6664.294961695	3.94521657378039e-05	3945.21657378039	2719.07838791462	0	0	chr1	107470032	182473766
chr1	108234545	108235501	108234986	30	20	8	4.03022060169178e-11	6.01693346256038e-05	2.94013013015956e-05	2940.13013015956	1.48876097123788e-05	1488.76097123788	1451.36915892168	3.96124774542684e-07	0	chr1	32831811	206904130
chr1	108234545	108235501	108234986	30	20	8	4.03022060169178e-11	6.01693346256038e-05	2.94013013015956e-05	2940.13013015956	1.48876097123788e-05	1488.76097123788	1451.36915892168	3.96124774542684e-07	0	chr1	107470032	182473766
chr1	108458159	108459797	108459285	54	26	13	0	4.13102885232774e-12	5.29223423428721e-05	5292.23423428721	1.93538926260925e-05	1935.38926260925	3356.84497167796	0	0	chr1	32831811	206904130
chr1	108458159	108459797	108459285	54	26	13	0	4.13102885232774e-12	5.29223423428721e-05	5292.23423428721	1.93538926260925e-05	1935.38926260925	3356.84497167796	0	0	chr1	107470032	182473766
chr1	109214503	109215019	109214789	25	7	4	7.58830664970844e-10	7.23807673352894e-06	2.45010844179963e-05	2450.10844179963	5.21066339933259e-06	521.066339933259	1929.04210186638	5.62111773545103e-06	0	chr1	109198911	109240715
