chr15	55357463	55358014	chr1:179943932..179944436-chr15:55649661..55650212,2	200	.	55357463	55358014	16711680	1	551,	0,	chr15	55357785	55358814	55358510.0	40	10	12	0.0	5.219350507346121e-10	3.920173506879414e-05	3920.1735068794146	7.443804856189412e-06	744.3804856189412	3175.7930212604733	0.0	2
chr1	108198870	108199732	chr1:108741492..108742354-chr17:56717145..56717654,2	200	.	108198870	108199732	16711680	1	862,	0,	chr1	108198189	108199629	108199410.0	43	32	8	0.0	4.705176846919734e-06	4.214186519895371e-05	4214.186519895371	2.382017553980612e-05	2382.017553980612	1832.1689659147592	0.0	1
chr17	58639784	58640293	chr1:108741492..108742354-chr17:56717145..56717654,2	200	.	58639784	58640293	16711680	1	509,	0,	chr17	58639510	58640703	58639876.0	33	2	6	7.781553179597722e-13	1.8496315590255108e-13	3.234143143175517e-05	3234.143143175517	1.4887609712378825e-06	148.87609712378824	3085.2670460517284	9.14855623455171e-09	2
chr17	61722857	61723534	chr1:121484529..121485428-chr17:59800218..59800895,2	200	.	61722857	61723534	16711680	1	677,	0,	chr17	61722546	61724027	61723257.0	209	201	25	0.0	1.6326528056165301e-06	0.00020482906573444942	20482.90657344494	0.00014962047760940718	14962.047760940719	5520.858812504221	0.0	2
chr1	200016768	200017307	chr1:199985896..199986435-chr17:56717077..56717676,2	200	.	200016768	200017307	16711680	1	539,	0,	chr1	200015777	200016916	200016263.0	26	15	10	1.1342918826429127e-09	0.0003727579202262854	2.5481127794716194e-05	2548.1127794716194	1.1165707284284118e-05	1116.5707284284117	1431.5420510432077	6.679967242809298e-06	1
chr17	58639716	58640315	chr1:199985896..199986435-chr17:56717077..56717676,2	200	.	58639716	58640315	16711680	1	599,	0,	chr17	58639510	58640703	58639876.0	33	2	6	7.781553179597722e-13	1.8496315590255108e-13	3.234143143175517e-05	3234.143143175517	1.4887609712378825e-06	148.87609712378824	3085.2670460517284	9.14855623455171e-09	2
chr17	58639454	58640321	chr1:202304228..202304835-chr17:56716815..56717682,3	300	.	58639454	58640321	16711680	1	867,	0,	chr17	58639510	58640703	58639876.0	33	2	6	7.781553179597722e-13	1.8496315590255108e-13	3.234143143175517e-05	3234.143143175517	1.4887609712378825e-06	148.87609712378824	3085.2670460517284	9.14855623455171e-09	2
chr17	58639349	58640309	chr1:207077082..207077585-chr17:56716710..56717670,2	200	.	58639349	58640309	16711680	1	960,	0,	chr17	58639510	58640703	58639876.0	33	2	6	7.781553179597722e-13	1.8496315590255108e-13	3.234143143175517e-05	3234.143143175517	1.4887609712378825e-06	148.87609712378824	3085.2670460517284	9.14855623455171e-09	2
chr1	108199106	108199695	chr1:108741728..108742317-chr20:46704471..46705105,2	200	.	108199106	108199695	16711680	1	589,	0,	chr1	108198189	108199629	108199410.0	43	32	8	0.0	4.705176846919734e-06	4.214186519895371e-05	4214.186519895371	2.382017553980612e-05	2382.017553980612	1832.1689659147592	0.0	1
chr20	50727477	50727982	chr1:202081676..202082557-chr20:49344014..49344519,2	200	.	50727477	50727982	16711680	1	505,	0,	chr20	50726922	50728459	50727576.0	115	87	13	0.0	0.0004564969853448897	0.00011270498832278316	11270.498832278317	6.476110224884788e-05	6476.110224884788	4794.388607393529	0.0	1
