chr1	113976263	113976925	chr1:114518885..114519547-chr17:58142705..58143321,2	200	.	113976263	113976925	16711680	1	662,	0,	chr1	113975582	113977020	113976809.0	44	16	9	0.0	4.878280335240959e-09	4.312190857567356e-05	4312.190857567356	1.191008776990306e-05	1191.008776990306	3121.1820805770503	0.0	1
chr17	58639422	58639966	chr1:207076686..207077422-chr17:56716783..56717327,2	200	.	58639422	58639966	16711680	1	544,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr20	48572132	48572805	chr1:121484249..121485205-chr20:47188670..47189343,2	200	.	48572132	48572805	16711680	1	673,	0,	chr20	48571435	48572727	48572317.0	49	17	8	0.0	1.4966998296284117e-06	4.802212545927283e-05	4802.212545927283	1.2654468255522001e-05	1265.4468255522002	3536.7657203750828	0.0	1
chr17	58639435	58640340	chr14:82475629..82476129-chr17:56716796..56717701,2	200	.	58639435	58640340	16711680	1	905,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr17	58639309	58640858	chr17:56716670..56718219-chr20:52765018..52766289,42	1000	.	58639309	58640858	16711680	1	1549,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr17	58639332	58640508	chr17:56716693..56717869-chr20:49343588..49344675,12	1000	.	58639332	58640508	16711680	1	1176,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr20	50727051	50728138	chr17:56716693..56717869-chr20:49343588..49344675,12	1000	.	50727051	50728138	16711680	1	1087,	0,	chr20	50726735	50727892	50727505.0	93	56	8	0.0	1.2509359880175097e-06	9.114403403494639e-05	9114.403403494638	4.1685307194660705e-05	4168.530719466071	4945.872684028567	0.0	1
chr17	58639335	58640382	chr17:56716696..56717743-chr20:52739760..52741159,36	1000	.	58639335	58640382	16711680	1	1047,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr17	58639363	58640492	chr17:56716724..56717853-chr20:52743361..52744335,8	800	.	58639363	58640492	16711680	1	1129,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
chr17	58639382	58640576	chr17:56716743..56717937-chr20:52811170..52812578,40	1000	.	58639382	58640576	16711680	1	1194,	0,	chr17	58639510	58640144	58639876.0	25	2	5	7.511904986934326e-09	4.951944410080955e-09	2.450108441799634e-05	2450.108441799634	1.4887609712378825e-06	148.87609712378824	2301.2323446758455	4.535694204792844e-05	1
